2025-02-25 17:08:00,322 - INFO - Year: 1976, Protection Level: 0.05, RF: 0.000761272001266479, Adjusted RF: 0.01576127200126648, IV: 0.16015258522388504, Start Price: 107.45999908447266, Put Strike: 102.08699913024901, Bond Capital: 0.0155167089312368, Put Premium: 3.1225758190809536, Call Price: 7.002334446860537, Participation Rate: 0.6840577785845781

2025-03-02 21:27:47,173 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,173 - INFO -   RF Rate: 0.0365
2025-03-02 21:27:47,173 - INFO -   Funding Spread: 0.0413
2025-03-02 21:27:47,173 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,173 - INFO -   Adjusted RF Rate (rf + spread + div): 0.0978
2025-03-02 21:27:47,173 - INFO -   Bond Price: 0.9109
2025-03-02 21:27:47,173 - INFO -   Available Bond Capital: 0.0891
2025-03-02 21:27:47,173 - INFO -   Put Premium: 52.7955
2025-03-02 21:27:47,173 - INFO -   Call Price: 136.2607
2025-03-02 21:27:47,173 - INFO -   Final Participation Rate: 0.9781

2025-03-02 21:27:47,173 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,174 - INFO -   RF Rate: 0.0365
2025-03-02 21:27:47,174 - INFO -   Funding Spread: 0.0413
2025-03-02 21:27:47,174 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,174 - INFO -   Adjusted RF Rate (rf + spread + div): 0.0978
2025-03-02 21:27:47,174 - INFO -   Bond Price: 0.9109
2025-03-02 21:27:47,174 - INFO -   Available Bond Capital: 0.0891
2025-03-02 21:27:47,174 - INFO -   Put Premium: 38.4147
2025-03-02 21:27:47,174 - INFO -   Call Price: 136.2607
2025-03-02 21:27:47,174 - INFO -   Final Participation Rate: 0.8726

2025-03-02 21:27:47,174 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,174 - INFO -   RF Rate: 0.0365
2025-03-02 21:27:47,174 - INFO -   Funding Spread: 0.0413
2025-03-02 21:27:47,174 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,174 - INFO -   Adjusted RF Rate (rf + spread + div): 0.0978
2025-03-02 21:27:47,174 - INFO -   Bond Price: 0.9109
2025-03-02 21:27:47,174 - INFO -   Available Bond Capital: 0.0891
2025-03-02 21:27:47,174 - INFO -   Put Premium: 26.7808
2025-03-02 21:27:47,174 - INFO -   Call Price: 136.2607
2025-03-02 21:27:47,174 - INFO -   Final Participation Rate: 0.7872

2025-03-02 21:27:47,174 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,174 - INFO -   RF Rate: 0.0365
2025-03-02 21:27:47,174 - INFO -   Funding Spread: 0.0413
2025-03-02 21:27:47,174 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,174 - INFO -   Adjusted RF Rate (rf + spread + div): 0.0978
2025-03-02 21:27:47,174 - INFO -   Bond Price: 0.9109
2025-03-02 21:27:47,174 - INFO -   Available Bond Capital: 0.0891
2025-03-02 21:27:47,174 - INFO -   Put Premium: 17.7487
2025-03-02 21:27:47,174 - INFO -   Call Price: 136.2607
2025-03-02 21:27:47,174 - INFO -   Final Participation Rate: 0.7209

2025-03-02 21:27:47,174 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,174 - INFO -   RF Rate: 0.0325
2025-03-02 21:27:47,174 - INFO -   Funding Spread: 0.0476
2025-03-02 21:27:47,174 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,174 - INFO -   Adjusted RF Rate (rf + spread + div): 0.1001
2025-03-02 21:27:47,174 - INFO -   Bond Price: 0.9090
2025-03-02 21:27:47,174 - INFO -   Available Bond Capital: 0.0910
2025-03-02 21:27:47,174 - INFO -   Put Premium: 60.3541
2025-03-02 21:27:47,174 - INFO -   Call Price: 165.1289
2025-03-02 21:27:47,174 - INFO -   Final Participation Rate: 0.9800

2025-03-02 21:27:47,174 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,174 - INFO -   RF Rate: 0.0325
2025-03-02 21:27:47,174 - INFO -   Funding Spread: 0.0476
2025-03-02 21:27:47,175 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,175 - INFO -   Adjusted RF Rate (rf + spread + div): 0.1001
2025-03-02 21:27:47,175 - INFO -   Bond Price: 0.9090
2025-03-02 21:27:47,175 - INFO -   Available Bond Capital: 0.0910
2025-03-02 21:27:47,175 - INFO -   Put Premium: 43.2708
2025-03-02 21:27:47,175 - INFO -   Call Price: 165.1289
2025-03-02 21:27:47,175 - INFO -   Final Participation Rate: 0.8766

2025-03-02 21:27:47,175 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,175 - INFO -   RF Rate: 0.0325
2025-03-02 21:27:47,175 - INFO -   Funding Spread: 0.0476
2025-03-02 21:27:47,175 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,175 - INFO -   Adjusted RF Rate (rf + spread + div): 0.1001
2025-03-02 21:27:47,175 - INFO -   Bond Price: 0.9090
2025-03-02 21:27:47,175 - INFO -   Available Bond Capital: 0.0910
2025-03-02 21:27:47,175 - INFO -   Put Premium: 29.6360
2025-03-02 21:27:47,175 - INFO -   Call Price: 165.1289
2025-03-02 21:27:47,175 - INFO -   Final Participation Rate: 0.7940

2025-03-02 21:27:47,175 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,175 - INFO -   RF Rate: 0.0325
2025-03-02 21:27:47,175 - INFO -   Funding Spread: 0.0476
2025-03-02 21:27:47,175 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,175 - INFO -   Adjusted RF Rate (rf + spread + div): 0.1001
2025-03-02 21:27:47,175 - INFO -   Bond Price: 0.9090
2025-03-02 21:27:47,175 - INFO -   Available Bond Capital: 0.0910
2025-03-02 21:27:47,175 - INFO -   Put Premium: 19.2268
2025-03-02 21:27:47,175 - INFO -   Call Price: 165.1289
2025-03-02 21:27:47,175 - INFO -   Final Participation Rate: 0.7310

2025-03-02 21:27:47,175 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,175 - INFO -   RF Rate: 0.0319
2025-03-02 21:27:47,175 - INFO -   Funding Spread: 0.0231
2025-03-02 21:27:47,175 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,175 - INFO -   Adjusted RF Rate (rf + spread + div): 0.0751
2025-03-02 21:27:47,175 - INFO -   Bond Price: 0.9302
2025-03-02 21:27:47,175 - INFO -   Available Bond Capital: 0.0698
2025-03-02 21:27:47,176 - INFO -   Put Premium: 45.0655
2025-03-02 21:27:47,176 - INFO -   Call Price: 133.5141
2025-03-02 21:27:47,176 - INFO -   Final Participation Rate: 0.9952

2025-03-02 21:27:47,176 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,176 - INFO -   RF Rate: 0.0319
2025-03-02 21:27:47,176 - INFO -   Funding Spread: 0.0231
2025-03-02 21:27:47,176 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,176 - INFO -   Adjusted RF Rate (rf + spread + div): 0.0751
2025-03-02 21:27:47,176 - INFO -   Bond Price: 0.9302
2025-03-02 21:27:47,176 - INFO -   Available Bond Capital: 0.0698
2025-03-02 21:27:47,176 - INFO -   Put Premium: 28.1394
2025-03-02 21:27:47,176 - INFO -   Call Price: 133.5141
2025-03-02 21:27:47,176 - INFO -   Final Participation Rate: 0.8684

2025-03-02 21:27:47,176 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,176 - INFO -   RF Rate: 0.0319
2025-03-02 21:27:47,176 - INFO -   Funding Spread: 0.0231
2025-03-02 21:27:47,176 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,176 - INFO -   Adjusted RF Rate (rf + spread + div): 0.0751
2025-03-02 21:27:47,176 - INFO -   Bond Price: 0.9302
2025-03-02 21:27:47,176 - INFO -   Available Bond Capital: 0.0698
2025-03-02 21:27:47,176 - INFO -   Put Premium: 16.2112
2025-03-02 21:27:47,176 - INFO -   Call Price: 133.5141
2025-03-02 21:27:47,176 - INFO -   Final Participation Rate: 0.7790

2025-03-02 21:27:47,176 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,176 - INFO -   RF Rate: 0.0319
2025-03-02 21:27:47,176 - INFO -   Funding Spread: 0.0231
2025-03-02 21:27:47,176 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,176 - INFO -   Adjusted RF Rate (rf + spread + div): 0.0751
2025-03-02 21:27:47,176 - INFO -   Bond Price: 0.9302
2025-03-02 21:27:47,176 - INFO -   Available Bond Capital: 0.0698
2025-03-02 21:27:47,176 - INFO -   Put Premium: 8.4781
2025-03-02 21:27:47,176 - INFO -   Call Price: 133.5141
2025-03-02 21:27:47,176 - INFO -   Final Participation Rate: 0.7211

2025-03-02 21:27:47,176 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,176 - INFO -   RF Rate: 0.0276
2025-03-02 21:27:47,176 - INFO -   Funding Spread: 0.0234
2025-03-02 21:27:47,176 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,176 - INFO -   Adjusted RF Rate (rf + spread + div): 0.0710
2025-03-02 21:27:47,176 - INFO -   Bond Price: 0.9337
2025-03-02 21:27:47,176 - INFO -   Available Bond Capital: 0.0663
2025-03-02 21:27:47,177 - INFO -   Put Premium: 52.7316
2025-03-02 21:27:47,177 - INFO -   Call Price: 137.7405
2025-03-02 21:27:47,177 - INFO -   Final Participation Rate: 0.9882

2025-03-02 21:27:47,177 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,177 - INFO -   RF Rate: 0.0276
2025-03-02 21:27:47,177 - INFO -   Funding Spread: 0.0234
2025-03-02 21:27:47,177 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,177 - INFO -   Adjusted RF Rate (rf + spread + div): 0.0710
2025-03-02 21:27:47,177 - INFO -   Bond Price: 0.9337
2025-03-02 21:27:47,177 - INFO -   Available Bond Capital: 0.0663
2025-03-02 21:27:47,177 - INFO -   Put Premium: 34.2992
2025-03-02 21:27:47,177 - INFO -   Call Price: 137.7405
2025-03-02 21:27:47,177 - INFO -   Final Participation Rate: 0.8544

2025-03-02 21:27:47,177 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,177 - INFO -   RF Rate: 0.0276
2025-03-02 21:27:47,177 - INFO -   Funding Spread: 0.0234
2025-03-02 21:27:47,177 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,177 - INFO -   Adjusted RF Rate (rf + spread + div): 0.0710
2025-03-02 21:27:47,177 - INFO -   Bond Price: 0.9337
2025-03-02 21:27:47,177 - INFO -   Available Bond Capital: 0.0663
2025-03-02 21:27:47,177 - INFO -   Put Premium: 20.7925
2025-03-02 21:27:47,177 - INFO -   Call Price: 137.7405
2025-03-02 21:27:47,177 - INFO -   Final Participation Rate: 0.7564

2025-03-02 21:27:47,177 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,177 - INFO -   RF Rate: 0.0276
2025-03-02 21:27:47,177 - INFO -   Funding Spread: 0.0234
2025-03-02 21:27:47,177 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,177 - INFO -   Adjusted RF Rate (rf + spread + div): 0.0710
2025-03-02 21:27:47,177 - INFO -   Bond Price: 0.9337
2025-03-02 21:27:47,177 - INFO -   Available Bond Capital: 0.0663
2025-03-02 21:27:47,177 - INFO -   Put Premium: 11.5838
2025-03-02 21:27:47,177 - INFO -   Call Price: 137.7405
2025-03-02 21:27:47,177 - INFO -   Final Participation Rate: 0.6895

2025-03-02 21:27:47,177 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,178 - INFO -   RF Rate: 0.0179
2025-03-02 21:27:47,178 - INFO -   Funding Spread: 0.0249
2025-03-02 21:27:47,178 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,178 - INFO -   Adjusted RF Rate (rf + spread + div): 0.0627
2025-03-02 21:27:47,178 - INFO -   Bond Price: 0.9410
2025-03-02 21:27:47,178 - INFO -   Available Bond Capital: 0.0590
2025-03-02 21:27:47,178 - INFO -   Put Premium: 36.7500
2025-03-02 21:27:47,178 - INFO -   Call Price: 119.6879
2025-03-02 21:27:47,178 - INFO -   Final Participation Rate: 1.0103

2025-03-02 21:27:47,178 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,178 - INFO -   RF Rate: 0.0179
2025-03-02 21:27:47,178 - INFO -   Funding Spread: 0.0249
2025-03-02 21:27:47,178 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,178 - INFO -   Adjusted RF Rate (rf + spread + div): 0.0627
2025-03-02 21:27:47,178 - INFO -   Bond Price: 0.9410
2025-03-02 21:27:47,178 - INFO -   Available Bond Capital: 0.0590
2025-03-02 21:27:47,178 - INFO -   Put Premium: 19.9284
2025-03-02 21:27:47,178 - INFO -   Call Price: 119.6879
2025-03-02 21:27:47,178 - INFO -   Final Participation Rate: 0.8697

2025-03-02 21:27:47,178 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,178 - INFO -   RF Rate: 0.0179
2025-03-02 21:27:47,178 - INFO -   Funding Spread: 0.0249
2025-03-02 21:27:47,178 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,178 - INFO -   Adjusted RF Rate (rf + spread + div): 0.0627
2025-03-02 21:27:47,178 - INFO -   Bond Price: 0.9410
2025-03-02 21:27:47,178 - INFO -   Available Bond Capital: 0.0590
2025-03-02 21:27:47,178 - INFO -   Put Premium: 9.5537
2025-03-02 21:27:47,178 - INFO -   Call Price: 119.6879
2025-03-02 21:27:47,178 - INFO -   Final Participation Rate: 0.7831

2025-03-02 21:27:47,178 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,178 - INFO -   RF Rate: 0.0179
2025-03-02 21:27:47,178 - INFO -   Funding Spread: 0.0249
2025-03-02 21:27:47,178 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,178 - INFO -   Adjusted RF Rate (rf + spread + div): 0.0627
2025-03-02 21:27:47,178 - INFO -   Bond Price: 0.9410
2025-03-02 21:27:47,178 - INFO -   Available Bond Capital: 0.0590
2025-03-02 21:27:47,179 - INFO -   Put Premium: 3.9439
2025-03-02 21:27:47,179 - INFO -   Call Price: 119.6879
2025-03-02 21:27:47,179 - INFO -   Final Participation Rate: 0.7362

2025-03-02 21:27:47,179 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,179 - INFO -   RF Rate: 0.0234
2025-03-02 21:27:47,179 - INFO -   Funding Spread: 0.0199
2025-03-02 21:27:47,179 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,179 - INFO -   Adjusted RF Rate (rf + spread + div): 0.0633
2025-03-02 21:27:47,179 - INFO -   Bond Price: 0.9405
2025-03-02 21:27:47,179 - INFO -   Available Bond Capital: 0.0595
2025-03-02 21:27:47,179 - INFO -   Put Premium: 29.5707
2025-03-02 21:27:47,179 - INFO -   Call Price: 134.0501
2025-03-02 21:27:47,179 - INFO -   Final Participation Rate: 1.0414

2025-03-02 21:27:47,179 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,179 - INFO -   RF Rate: 0.0234
2025-03-02 21:27:47,179 - INFO -   Funding Spread: 0.0199
2025-03-02 21:27:47,179 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,179 - INFO -   Adjusted RF Rate (rf + spread + div): 0.0633
2025-03-02 21:27:47,179 - INFO -   Bond Price: 0.9405
2025-03-02 21:27:47,179 - INFO -   Available Bond Capital: 0.0595
2025-03-02 21:27:47,179 - INFO -   Put Premium: 13.0726
2025-03-02 21:27:47,179 - INFO -   Call Price: 134.0501
2025-03-02 21:27:47,179 - INFO -   Final Participation Rate: 0.9184

2025-03-02 21:27:47,179 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,179 - INFO -   RF Rate: 0.0234
2025-03-02 21:27:47,179 - INFO -   Funding Spread: 0.0199
2025-03-02 21:27:47,179 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,179 - INFO -   Adjusted RF Rate (rf + spread + div): 0.0633
2025-03-02 21:27:47,179 - INFO -   Bond Price: 0.9405
2025-03-02 21:27:47,179 - INFO -   Available Bond Capital: 0.0595
2025-03-02 21:27:47,179 - INFO -   Put Premium: 4.7779
2025-03-02 21:27:47,179 - INFO -   Call Price: 134.0501
2025-03-02 21:27:47,179 - INFO -   Final Participation Rate: 0.8565

2025-03-02 21:27:47,179 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,179 - INFO -   RF Rate: 0.0234
2025-03-02 21:27:47,179 - INFO -   Funding Spread: 0.0199
2025-03-02 21:27:47,179 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,179 - INFO -   Adjusted RF Rate (rf + spread + div): 0.0633
2025-03-02 21:27:47,179 - INFO -   Bond Price: 0.9405
2025-03-02 21:27:47,179 - INFO -   Available Bond Capital: 0.0595
2025-03-02 21:27:47,180 - INFO -   Put Premium: 1.3841
2025-03-02 21:27:47,180 - INFO -   Call Price: 134.0501
2025-03-02 21:27:47,180 - INFO -   Final Participation Rate: 0.8312

2025-03-02 21:27:47,180 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,180 - INFO -   RF Rate: 0.0253
2025-03-02 21:27:47,180 - INFO -   Funding Spread: 0.0162
2025-03-02 21:27:47,180 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,180 - INFO -   Adjusted RF Rate (rf + spread + div): 0.0615
2025-03-02 21:27:47,180 - INFO -   Bond Price: 0.9421
2025-03-02 21:27:47,180 - INFO -   Available Bond Capital: 0.0579
2025-03-02 21:27:47,180 - INFO -   Put Premium: 33.4861
2025-03-02 21:27:47,180 - INFO -   Call Price: 146.8135
2025-03-02 21:27:47,180 - INFO -   Final Participation Rate: 1.0403

2025-03-02 21:27:47,180 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,180 - INFO -   RF Rate: 0.0253
2025-03-02 21:27:47,180 - INFO -   Funding Spread: 0.0162
2025-03-02 21:27:47,180 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,180 - INFO -   Adjusted RF Rate (rf + spread + div): 0.0615
2025-03-02 21:27:47,180 - INFO -   Bond Price: 0.9421
2025-03-02 21:27:47,180 - INFO -   Available Bond Capital: 0.0579
2025-03-02 21:27:47,180 - INFO -   Put Premium: 14.8046
2025-03-02 21:27:47,180 - INFO -   Call Price: 146.8135
2025-03-02 21:27:47,180 - INFO -   Final Participation Rate: 0.9131

2025-03-02 21:27:47,180 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,180 - INFO -   RF Rate: 0.0253
2025-03-02 21:27:47,180 - INFO -   Funding Spread: 0.0162
2025-03-02 21:27:47,180 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,180 - INFO -   Adjusted RF Rate (rf + spread + div): 0.0615
2025-03-02 21:27:47,180 - INFO -   Bond Price: 0.9421
2025-03-02 21:27:47,180 - INFO -   Available Bond Capital: 0.0579
2025-03-02 21:27:47,180 - INFO -   Put Premium: 5.4063
2025-03-02 21:27:47,180 - INFO -   Call Price: 146.8135
2025-03-02 21:27:47,180 - INFO -   Final Participation Rate: 0.8491

2025-03-02 21:27:47,180 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,180 - INFO -   RF Rate: 0.0253
2025-03-02 21:27:47,180 - INFO -   Funding Spread: 0.0162
2025-03-02 21:27:47,180 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,180 - INFO -   Adjusted RF Rate (rf + spread + div): 0.0615
2025-03-02 21:27:47,180 - INFO -   Bond Price: 0.9421
2025-03-02 21:27:47,180 - INFO -   Available Bond Capital: 0.0579
2025-03-02 21:27:47,181 - INFO -   Put Premium: 1.5630
2025-03-02 21:27:47,181 - INFO -   Call Price: 146.8135
2025-03-02 21:27:47,181 - INFO -   Final Participation Rate: 0.8229

2025-03-02 21:27:47,181 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,181 - INFO -   RF Rate: 0.0213
2025-03-02 21:27:47,181 - INFO -   Funding Spread: 0.0205
2025-03-02 21:27:47,181 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,181 - INFO -   Adjusted RF Rate (rf + spread + div): 0.0618
2025-03-02 21:27:47,181 - INFO -   Bond Price: 0.9418
2025-03-02 21:27:47,181 - INFO -   Available Bond Capital: 0.0582
2025-03-02 21:27:47,181 - INFO -   Put Premium: 46.7367
2025-03-02 21:27:47,181 - INFO -   Call Price: 162.9362
2025-03-02 21:27:47,181 - INFO -   Final Participation Rate: 1.0173

2025-03-02 21:27:47,181 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,181 - INFO -   RF Rate: 0.0213
2025-03-02 21:27:47,181 - INFO -   Funding Spread: 0.0205
2025-03-02 21:27:47,181 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,181 - INFO -   Adjusted RF Rate (rf + spread + div): 0.0618
2025-03-02 21:27:47,181 - INFO -   Bond Price: 0.9418
2025-03-02 21:27:47,181 - INFO -   Available Bond Capital: 0.0582
2025-03-02 21:27:47,181 - INFO -   Put Premium: 24.0911
2025-03-02 21:27:47,181 - INFO -   Call Price: 162.9362
2025-03-02 21:27:47,181 - INFO -   Final Participation Rate: 0.8783

2025-03-02 21:27:47,181 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,181 - INFO -   RF Rate: 0.0213
2025-03-02 21:27:47,181 - INFO -   Funding Spread: 0.0205
2025-03-02 21:27:47,181 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,181 - INFO -   Adjusted RF Rate (rf + spread + div): 0.0618
2025-03-02 21:27:47,181 - INFO -   Bond Price: 0.9418
2025-03-02 21:27:47,181 - INFO -   Available Bond Capital: 0.0582
2025-03-02 21:27:47,181 - INFO -   Put Premium: 10.8019
2025-03-02 21:27:47,181 - INFO -   Call Price: 162.9362
2025-03-02 21:27:47,181 - INFO -   Final Participation Rate: 0.7968

2025-03-02 21:27:47,181 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,181 - INFO -   RF Rate: 0.0213
2025-03-02 21:27:47,181 - INFO -   Funding Spread: 0.0205
2025-03-02 21:27:47,181 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,181 - INFO -   Adjusted RF Rate (rf + spread + div): 0.0618
2025-03-02 21:27:47,181 - INFO -   Bond Price: 0.9418
2025-03-02 21:27:47,181 - INFO -   Available Bond Capital: 0.0582
2025-03-02 21:27:47,182 - INFO -   Put Premium: 4.0877
2025-03-02 21:27:47,182 - INFO -   Call Price: 162.9362
2025-03-02 21:27:47,182 - INFO -   Final Participation Rate: 0.7555

2025-03-02 21:27:47,182 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,182 - INFO -   RF Rate: 0.0183
2025-03-02 21:27:47,182 - INFO -   Funding Spread: 0.0211
2025-03-02 21:27:47,182 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,182 - INFO -   Adjusted RF Rate (rf + spread + div): 0.0594
2025-03-02 21:27:47,182 - INFO -   Bond Price: 0.9439
2025-03-02 21:27:47,182 - INFO -   Available Bond Capital: 0.0561
2025-03-02 21:27:47,182 - INFO -   Put Premium: 47.3484
2025-03-02 21:27:47,182 - INFO -   Call Price: 169.2646
2025-03-02 21:27:47,182 - INFO -   Final Participation Rate: 1.0219

2025-03-02 21:27:47,182 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,182 - INFO -   RF Rate: 0.0183
2025-03-02 21:27:47,182 - INFO -   Funding Spread: 0.0211
2025-03-02 21:27:47,182 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,182 - INFO -   Adjusted RF Rate (rf + spread + div): 0.0594
2025-03-02 21:27:47,182 - INFO -   Bond Price: 0.9439
2025-03-02 21:27:47,182 - INFO -   Available Bond Capital: 0.0561
2025-03-02 21:27:47,182 - INFO -   Put Premium: 23.4256
2025-03-02 21:27:47,182 - INFO -   Call Price: 169.2646
2025-03-02 21:27:47,182 - INFO -   Final Participation Rate: 0.8805

2025-03-02 21:27:47,182 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,182 - INFO -   RF Rate: 0.0183
2025-03-02 21:27:47,182 - INFO -   Funding Spread: 0.0211
2025-03-02 21:27:47,182 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,182 - INFO -   Adjusted RF Rate (rf + spread + div): 0.0594
2025-03-02 21:27:47,182 - INFO -   Bond Price: 0.9439
2025-03-02 21:27:47,182 - INFO -   Available Bond Capital: 0.0561
2025-03-02 21:27:47,182 - INFO -   Put Premium: 9.9391
2025-03-02 21:27:47,182 - INFO -   Call Price: 169.2646
2025-03-02 21:27:47,182 - INFO -   Final Participation Rate: 0.8009

2025-03-02 21:27:47,182 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,183 - INFO -   RF Rate: 0.0183
2025-03-02 21:27:47,183 - INFO -   Funding Spread: 0.0211
2025-03-02 21:27:47,183 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,183 - INFO -   Adjusted RF Rate (rf + spread + div): 0.0594
2025-03-02 21:27:47,183 - INFO -   Bond Price: 0.9439
2025-03-02 21:27:47,183 - INFO -   Available Bond Capital: 0.0561
2025-03-02 21:27:47,183 - INFO -   Put Premium: 3.4967
2025-03-02 21:27:47,183 - INFO -   Call Price: 169.2646
2025-03-02 21:27:47,183 - INFO -   Final Participation Rate: 0.7628

2025-03-02 21:27:47,183 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,183 - INFO -   RF Rate: 0.0233
2025-03-02 21:27:47,183 - INFO -   Funding Spread: 0.0146
2025-03-02 21:27:47,183 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,183 - INFO -   Adjusted RF Rate (rf + spread + div): 0.0579
2025-03-02 21:27:47,183 - INFO -   Bond Price: 0.9453
2025-03-02 21:27:47,183 - INFO -   Available Bond Capital: 0.0547
2025-03-02 21:27:47,183 - INFO -   Put Premium: 25.3980
2025-03-02 21:27:47,183 - INFO -   Call Price: 158.3965
2025-03-02 21:27:47,183 - INFO -   Final Participation Rate: 1.0842

2025-03-02 21:27:47,183 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,183 - INFO -   RF Rate: 0.0233
2025-03-02 21:27:47,183 - INFO -   Funding Spread: 0.0146
2025-03-02 21:27:47,183 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,183 - INFO -   Adjusted RF Rate (rf + spread + div): 0.0579
2025-03-02 21:27:47,183 - INFO -   Bond Price: 0.9453
2025-03-02 21:27:47,183 - INFO -   Available Bond Capital: 0.0547
2025-03-02 21:27:47,184 - INFO -   Put Premium: 8.2483
2025-03-02 21:27:47,184 - INFO -   Call Price: 158.3965
2025-03-02 21:27:47,184 - INFO -   Final Participation Rate: 0.9760

2025-03-02 21:27:47,184 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,184 - INFO -   RF Rate: 0.0233
2025-03-02 21:27:47,184 - INFO -   Funding Spread: 0.0146
2025-03-02 21:27:47,184 - INFO -   Dividend Yield: 0.0200
2025-03-02 21:27:47,184 - INFO -   Adjusted RF Rate (rf + spread + div): 0.0579
2025-03-02 21:27:47,184 - INFO -   Bond Price: 0.9453
2025-03-02 21:27:47,184 - INFO -   Available Bond Capital: 0.0547
2025-03-02 21:27:47,184 - INFO -   Put Premium: 1.9645
2025-03-02 21:27:47,184 - INFO -   Call Price: 158.3965
2025-03-02 21:27:47,184 - INFO -   Final Participation Rate: 0.9363

2025-03-02 21:27:47,184 - INFO - 
Calculating participation rate:
2025-03-02 21:27:47,184 - INFO -   RF Rate: 0.0233
2025-03-02 21:27:47,184 - INFO -   Funding Spread: 0.0146
2025-03-02 21:27:47,184 - INFO -   Dividend Yield: 0.0200
